Продукт,Калорийность,Белки,Жиры,Углеводы
"Говядина, стейк из задней части лопаточного отруба, только мясо, тушеный",175 кКал,175 кКал,175 кКал,175 кКал
"Говядина, стейк из подлопаточной мякоти",182 кКал,182 кКал,182 кКал,182 кКал
"Говядина, стейк из подлопаточной мякоти (стейк Денвер), только мясо, приготовленный на гриле",220 кКал,220 кКал,220 кКал,220 кКал
"Говядина, стейк на т-образной кости",223 кКал,223 кКал,223 кКал,223 кКал
"Говядина, стейк на т-образной кости, жареный на огне",289 кКал,289 кКал,289 кКал,289 кКал
"Говядина, стейк-портерхаус,  мясо с жиром убранным до уровня 1/8"", жареная на огне",276 кКал,276 кКал,276 кКал,276 кКал
"Говядина, стейк-портерхаус,  мясо с жиром убранным до уровня 1/8"", сырая",214 кКал,214 кКал,214 кКал,214 кКал
"Говядина, стейк-портерхаус, мясо с жиром убранным до уровня 0"", жареная на огне",276 кКал,276 кКал,276 кКал,276 кКал
"Говядина, стейк-портерхаус, постное мясо, жареная на огне",212 кКал,212 кКал,212 кКал,212 кКал
"Говядина, сэндвич стейки, рубленная, сформирована и нарезана тонкими ломтиками, сырая",309 кКал,309 кКал,309 кКал,309 кКал
"Говядина, тазобедренная часть (боковой кусок)",101 кКал,101 кКал,101 кКал,101 кКал
"Говядина, тазобедренная часть (внутренний кусок)",105 кКал,105 кКал,105 кКал,105 кКал
"Говядина, тазобедренная часть(верхний кусок)",104 кКал,104 кКал,104 кКал,104 кКал
"Говядина, тазобедренная часть(наружный кусок)",105 кКал,105 кКал,105 кКал,105 кКал
"Говядина, толстый филей, постное мясо, обжаренная",182 кКал,182 кКал,182 кКал,182 кКал
"Говядина, толстый филей, стейк,  мясо с жиром убранным до уровня 0"", жареная на огне",265 кКал,265 кКал,265 кКал,265 кКал
"Говядина, фарш, 70% постного мяса/ 30% жира, обжаренная",270 кКал,270 кКал,270 кКал,270 кКал
"Говядина, фарш, 70% постного мяса/ 30% жира, сырая",332 кКал,332 кКал,332 кКал,332 кКал
"Говядина, фарш, 75% постного мяса/ 25% жира, сырая",293 кКал,293 кКал,293 кКал,293 кКал
"Говядина, фарш, 80% постного мяса/ 20% жира, обжаренная",272 кКал,272 кКал,272 кКал,272 кКал
"Говядина, фарш, 80% постного мяса/ 20% жира, сырая",254 кКал,254 кКал,254 кКал,254 кКал
"Говядина, фарш, 85%  постного мяса/ 15% жира, обжаренная",256 кКал,256 кКал,256 кКал,256 кКал
"Говядина, фарш, 85% постного мяса/ 15% жира, сырая",215 кКал,215 кКал,215 кКал,215 кКал
"Говядина, фарш, 90% постного мяса/ 10% жира, обжаренная",230 кКал,230 кКал,230 кКал,230 кКал
"Говядина, фарш, 90% постного мяса/ 10% жира, сырая",176 кКал,176 кКал,176 кКал,176 кКал
"Говядина, фарш, 95% постного мяса/ 5% жира, обжаренная",193 кКал,193 кКал,193 кКал,193 кКал
"Говядина, фарш, 95% постного мяса/ 5% жира, сырая",137 кКал,137 кКал,137 кКал,137 кКал
"Говядина, часть спины с ребер, тонкий край (ребра 10-12),мясо с жиром убранным до уровня 0"",  жаренная на огне",249 кКал,249 кКал,249 кКал,249 кКал
"Говядина, часть спины с ребер, тонкий край (ребра 10-12),мясо с жиром убранным до уровня 0"",  отборное, жареное",265 кКал,265 кКал,265 кКал,265 кКал
"Говядина, часть спины с ребер, тонкий край (ребра 10-12),мясо с жиром убранным до уровня 0"",  отборное,сырое",274 кКал,274 кКал,274 кКал,274 кКал
"Говядина, шейная часть",135 кКал,135 кКал,135 кКал,135 кКал
"Говядина, шейная часть",180 кКал,180 кКал,180 кКал,180 кКал
"Говядина, шейная часть, запеченная",236 кКал,236 кКал,236 кКал,236 кКал
"Говядина, шейная часть, только мясо",137 кКал,137 кКал,137 кКал,137 кКал
"Говядина, шейная часть, только мясо, запеченная",183 кКал,183 кКал,183 кКал,183 кКал
"Говядина, шея, нарезка без жира для тушения",128 кКал,128 кКал,128 кКал,128 кКал
"Говядина, шея, нарезка без жира, тушеная",191 кКал,191 кКал,191 кКал,191 кКал
"Говядина, шея, нарезка кусочками из стейка чак-ай (кантри стайл рибс)",205 кКал,205 кКал,205 кКал,205 кКал
"Говядина, шея, нарезка кусочками из стейка чак-ай (кантри стайл рибс), только мясо",146 кКал,146 кКал,146 кКал,146 кКал
"Говядина, шея, нарезка кусочками из стейка чак-ай (кантри стайл рибс), только мясо, тушеные",228 кКал,228 кКал,228 кКал,228 кКал
"Говядина, шея, нарезка кусочками из стейка чак-ай (кантри стайл рибс), тушеные",296 кКал,296 кКал,296 кКал,296 кКал
"Говядина, шея, стейк Чак-ай",223 кКал,223 кКал,223 кКал,223 кКал
"Говядина, шея, стейк Чак-ай, приготовленный на гриле",277 кКал,277 кКал,277 кКал,277 кКал
"Говядина, шея, стейк Чак-ай, только мясо",153 кКал,153 кКал,153 кКал,153 кКал
"Говядина, шея, стейк Чак-ай, только мясо, приготовленный на гриле",209 кКал,209 кКал,209 кКал,209 кКал
"Говядина, щуп, мясо с жиром убранным до уровня 0"", обжаренная",167 кКал,167 кКал,167 кКал,167 кКал
"Говядина, щуп, мясо с жиром убранным до уровня 1/8"", обжаренная",208 кКал,208 кКал,208 кКал,208 кКал
"Говядина, щуп, мясо с жиром убранным до уровня 1/8"", сырая",166 кКал,166 кКал,166 кКал,166 кКал
"Говядина, щуп, постное мясо, обжаренная",169 кКал,169 кКал,169 кКал,169 кКал
"Говядина, щуп, постное мясо, обжаренная",163 кКал,163 кКал,163 кКал,163 кКал
"Говядина, щуп, постное мясо, сырая",124 кКал,124 кКал,124 кКал,124 кКал
Говяжьи котлеты замороженные жареные,295 кКал,295 кКал,295 кКал,295 кКал
"Голень, говядина, только мясо, обрезь до 1/4'' жира, отборная, готов. на медленном огне",201 кКал,201 кКал,201 кКал,201 кКал
"Голень, говядина, только мясо, обрезь до 1/4'' жира, отборная, сырая",128 кКал,128 кКал,128 кКал,128 кКал
Голова говяжья,185 кКал,185 кКал,185 кКал,185 кКал
"Грудинка, плоская часть, без кости, говядина, мясо и жир, обрезь до 0'' жира, всех сортов, сырая",165 кКал,165 кКал,165 кКал,165 кКал
"Грудинка, плоская часть, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырая",169 кКал,169 кКал,169 кКал,169 кКал
"Грудинка, плоская часть, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырая",158 кКал,158 кКал,158 кКал,158 кКал
"Грудинка, плоская часть, говядина, без костей, только мясо, обрезь до 0'' жира, всех сортов, сырая",132 кКал,132 кКал,132 кКал,132 кКал
"Грудинка, плоская часть, говядина, без костей, только мясо, обрезь до 0'' жира, отборная, сырая",137 кКал,137 кКал,137 кКал,137 кКал
"Грудинка, плоская часть, говядина, без костей, только мясо, обрезь до 0'' жира, первый сорт, сырая",124 кКал,124 кКал,124 кКал,124 кКал
"Гуляш говяжий, консервы",212 кКал,212 кКал,212 кКал,212 кКал
"Жаркое по-домашнему из говядины, по 1-426",108 кКал,108 кКал,108 кКал,108 кКал
"Жир говяжий, приготовленный",680 кКал,680 кКал,680 кКал,680 кКал
"Жир говяжий, сырой",674 кКал,674 кКал,674 кКал,674 кКал
Жир телятины вареный,642 кКал,642 кКал,642 кКал,642 кКал
Жир телятины сырой,638 кКал,638 кКал,638 кКал,638 кКал
"Завтрак туриста (говядина), консервы",217 кКал,217 кКал,217 кКал,217 кКал
"Зразы рубленые из говядины, по 1-448",244 кКал,244 кКал,244 кКал,244 кКал
"Котлеты рубленые из говядины, по 1-444",213 кКал,213 кКал,213 кКал,213 кКал
Легкие говяжьи,92 кКал,92 кКал,92 кКал,92 кКал
Легкие говяжьи тушеные,120 кКал,120 кКал,120 кКал,120 кКал
Легкие телячьи,90 кКал,90 кКал,90 кКал,90 кКал
"Легкие телячьи, тушеные",104 кКал,104 кКал,104 кКал,104 кКал
Легкое говяжье,103 кКал,103 кКал,103 кКал,103 кКал
Мозги говяжьи,127 кКал,127 кКал,127 кКал,127 кКал
Мозги говяжьи,143 кКал,143 кКал,143 кКал,143 кКал
Мозги говяжьи жареные на сковороде,196 кКал,196 кКал,196 кКал,196 кКал
"Мозги говяжьи, припущенные",151 кКал,151 кКал,151 кКал,151 кКал
Мозги телячьи,118 кКал,118 кКал,118 кКал,118 кКал
"Мозги телячьи, жареные",213 кКал,213 кКал,213 кКал,213 кКал
"Мозги телячьи, тушеные",136 кКал,136 кКал,136 кКал,136 кКал
"Мясо в белом соусе (говядина), консервы",220 кКал,220 кКал,220 кКал,220 кКал
"Мясо духовое, говядина, по 1-424",104 кКал,104 кКал,104 кКал,104 кКал
"Оладьи из говяжьей печени, по 1-456",230 кКал,230 кКал,230 кКал,230 кКал
"Паштет из говяжьей печени, по 1-108",177 кКал,177 кКал,177 кКал,177 кКал
"Паштет мясной (говяжий), консервы",275 кКал,275 кКал,275 кКал,275 кКал
"Паштет печеночный, консервы",301 кКал,301 кКал,301 кКал,301 кКал
Печень говяжья,127 кКал,127 кКал,127 кКал,127 кКал
Печень говяжья,135 кКал,135 кКал,135 кКал,135 кКал
Печень говяжья жареная на сковороде,175 кКал,175 кКал,175 кКал,175 кКал
"Печень говяжья жареная, по 1-420",208 кКал,208 кКал,208 кКал,208 кКал
"Печень говяжья тушеная в соусе, по 1 -428",159 кКал,159 кКал,159 кКал,159 кКал
"Печень говяжья, тушеная",191 кКал,191 кКал,191 кКал,191 кКал
"Печень телячья, жаренная, с небольшим количеством жира",193 кКал,193 кКал,193 кКал,193 кКал
"Печень телячья, сырая",140 кКал,140 кКал,140 кКал,140 кКал
"Печень телячья, тушеная",192 кКал,192 кКал,192 кКал,192 кКал
"Поджарка из говядины, по 1-408",237 кКал,237 кКал,237 кКал,237 кКал
Поджелудочная жедеза телячья,182 кКал,182 кКал,182 кКал,182 кКал
"Поджелудочная жедеза телячья, тушеная",256 кКал,256 кКал,256 кКал,256 кКал
Поджелудочная железа говяжья,235 кКал,235 кКал,235 кКал,235 кКал
"Поджелудочная железа говяжья, тушеная",271 кКал,271 кКал,271 кКал,271 кКал
Почки говяжьи,99 кКал,99 кКал,99 кКал,99 кКал
Почки говяжьи,86 кКал,86 кКал,86 кКал,86 кКал
"Почки говяжьи жареные в соусе, по 1-418",122 кКал,122 кКал,122 кКал,122 кКал
"Почки говяжьи по-русски, по 1-436",96 кКал,96 кКал,96 кКал,96 кКал
"Почки говяжьи тушеные, по 1-430",109 кКал,109 кКал,109 кКал,109 кКал
"Почки говяжьи, припущенные",158 кКал,158 кКал,158 кКал,158 кКал
"Почки телячьи, сырые",99 кКал,99 кКал,99 кКал,99 кКал
"Почки телячьи, тушеные",163 кКал,163 кКал,163 кКал,163 кКал
"Рибай, говядина, тонкий край, (ребра 10-12), только мясо, обрезь до 0'' жира, первый сорт, сырая",149 кКал,149 кКал,149 кКал,149 кКал
"Ромштекс, стейк из говядины, по 1-418",237 кКал,237 кКал,237 кКал,237 кКал
"Ростбиф по-американски, говядина без кости, глазок лопаточной мякоти, мясо и жир, обрезь до 0'' жира, отборная, жареный",241 кКал,241 кКал,241 кКал,241 кКал
"Ростбиф по-американски, говядина без кости, глазок лопаточной мякоти, мясо и жир, обрезь до 0'' жира, первый сорт, жареный",229 кКал,229 кКал,229 кКал,229 кКал
"Ростбиф, по-американски, говядина, без кости, глазок лопаточной мякоти, мясо и жир, обрезь до 0'' жира, отборная, сырой",185 кКал,185 кКал,185 кКал,185 кКал
"Ростбиф, по-американски, говядина, без кости, глазок лопаточной мякоти, мясо и жир, обрезь до 0'' жира, первый сорт, сырой",173 кКал,173 кКал,173 кКал,173 кКал
"Ростбиф, по-американски, говядина, без кости, глазок лопаточной мякоти, только мясо, обрезь до 0'' жира, отборная, жареный",190 кКал,190 кКал,190 кКал,190 кКал
"Ростбиф, по-американски, говядина, без кости, глазок лопаточной мякоти, только мясо, обрезь до 0'' жира, отборная, сырой",139 кКал,139 кКал,139 кКал,139 кКал
"Ростбиф, по-американски, говядина, без кости, глазок лопаточной мякоти, только мясо, обрезь до 0'' жира, первый сорт, жареный",172 кКал,172 кКал,172 кКал,172 кКал
"Ростбиф, по-американски, говядина, без кости, глазок лопаточной мякоти, только мясо, обрезь до 0'' жира, первый сорт, сырой",133 кКал,133 кКал,133 кКал,133 кКал
Рубец говяжий,85 кКал,85 кКал,85 кКал,85 кКал
Рубец говяжий,97 кКал,97 кКал,97 кКал,97 кКал
Рубец говяжий припущенный,94 кКал,94 кКал,94 кКал,94 кКал
"Рулет мясной из говядины с луком и яйцом,  по 1-450",146 кКал,146 кКал,146 кКал,146 кКал
"Салат мясной из говядины, по 1-80",219 кКал,219 кКал,219 кКал,219 кКал
Сало говяжье,854 кКал,854 кКал,854 кКал,854 кКал
Селезенка говяжья,105 кКал,105 кКал,105 кКал,105 кКал
Селезенка говяжья,87 кКал,87 кКал,87 кКал,87 кКал
"Селезенка говяжья, тушеная",145 кКал,145 кКал,145 кКал,145 кКал
Селезенка телячья тушеная,129 кКал,129 кКал,129 кКал,129 кКал
"Селезенка телячья, сырая",98 кКал,98 кКал,98 кКал,98 кКал
Сердце говяжье,96 кКал,96 кКал,96 кКал,96 кКал
Сердце говяжье,112 кКал,112 кКал,112 кКал,112 кКал
"Сердце говяжье тушеное в соусе, по 1-428",113 кКал,113 кКал,113 кКал,113 кКал
"Сердце говяжье, вареное на маленьком огне",165 кКал,165 кКал,165 кКал,165 кКал
"Сердце телячье, сырое",110 кКал,110 кКал,110 кКал,110 кКал
"Сердце телячье, тушеное",186 кКал,186 кКал,186 кКал,186 кКал
Соленая говядина и картошка в лепешке (Апачи),224 кКал,224 кКал,224 кКал,224 кКал
"Стейк, Кантри, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырой",210 кКал,210 кКал,210 кКал,210 кКал
"Стейк, Кантри, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, тушеный",303 кКал,303 кКал,303 кКал,303 кКал
"Стейк, Кантри, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырой",196 кКал,196 кКал,196 кКал,196 кКал
"Стейк, Кантри, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, тушеный",285 кКал,285 кКал,285 кКал,285 кКал
"Стейк, Кантри, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, сырой",152 кКал,152 кКал,152 кКал,152 кКал
"Стейк, Кантри, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, тушеный",234 кКал,234 кКал,234 кКал,234 кКал
"Стейк, Кантри, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, сырой",137 кКал,137 кКал,137 кКал,137 кКал
"Стейк, Кантри, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, тушеный",221 кКал,221 кКал,221 кКал,221 кКал
"Стейк, по Денверски, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, гриль",236 кКал,236 кКал,236 кКал,236 кКал
"Стейк, по Денверски, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырой",189 кКал,189 кКал,189 кКал,189 кКал
"Стейк, по Денверски, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, гриль",215 кКал,215 кКал,215 кКал,215 кКал
"Стейк, по Денверски, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырой",172 кКал,172 кКал,172 кКал,172 кКал
"Стейк, по Денверски, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, гриль",228 кКал,228 кКал,228 кКал,228 кКал
"Стейк, по Денверски, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, сырой",178 кКал,178 кКал,178 кКал,178 кКал
"Стейк, по Денверски, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, гриль",209 кКал,209 кКал,209 кКал,209 кКал
"Стейк, по Денверски, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, сырой",157 кКал,157 кКал,157 кКал,157 кКал
"Стейк, Ти-бон, короткий филей, говядина, только мясо, обрезь до 1/4'' жира, всех сортов, жаренный на открытом огне",202 кКал,202 кКал,202 кКал,202 кКал
"Стейк, Топ Блейд, без кости, говядина, мясо и жир, обрезь до 0'' жира, всех сортов, гриль",210 кКал,210 кКал,210 кКал,210 кКал
"Стейк, Топ Блейд, без кости, говядина, мясо и жир, обрезь до 0'' жира, всех сортов, сырой",146 кКал,146 кКал,146 кКал,146 кКал
"Стейк, Топ Блейд, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, гриль",220 кКал,220 кКал,220 кКал,220 кКал
"Стейк, Топ Блейд, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырой",152 кКал,152 кКал,152 кКал,152 кКал
"Стейк, Топ Блейд, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, гриль",194 кКал,194 кКал,194 кКал,194 кКал
"Стейк, Топ Блейд, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырой",137 кКал,137 кКал,137 кКал,137 кКал
"Стейк, Топ Блейд, без кости, говядина, только мясо, обрезь до 0'' жира, всех сортов, гриль",196 кКал,196 кКал,196 кКал,196 кКал
"Стейк, Топ Блейд, без кости, говядина, только мясо, обрезь до 0'' жира, всех сортов, сырой",139 кКал,139 кКал,139 кКал,139 кКал
"Стейк, Топ Блейд, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, гриль",202 кКал,202 кКал,202 кКал,202 кКал
"Стейк, Топ Блейд, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, сырой",143 кКал,143 кКал,143 кКал,143 кКал
"Стейк, Топ Блейд, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, гриль",187 кКал,187 кКал,187 кКал,187 кКал
"Стейк, Топ Блейд, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, сырой",133 кКал,133 кКал,133 кКал,133 кКал
"Стейк, Флэнк, из пашины, говядина, мясо и жир, обрезь до 0'' жира, отборная, тушеный",263 кКал,263 кКал,263 кКал,263 кКал
"Стейк, Чак тендер, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырой",131 кКал,131 кКал,131 кКал,131 кКал
"Стейк, Чак тендер, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, тушеный",225 кКал,225 кКал,225 кКал,225 кКал
"Стейк, Чак тендер, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырой",122 кКал,122 кКал,122 кКал,122 кКал
"Стейк, Чак тендер, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, тушеный",211 кКал,211 кКал,211 кКал,211 кКал
"Стейк, Чак тендер, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, сырой",127 кКал,127 кКал,127 кКал,127 кКал
"Стейк, Чак тендер, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, тушеный",197 кКал,197 кКал,197 кКал,197 кКал
"Стейк, Чак тендер, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, сырой",117 кКал,117 кКал,117 кКал,117 кКал
"Стейк, Чак тендер, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, тушеный",181 кКал,181 кКал,181 кКал,181 кКал
"Стейк, Чак-ай, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, гриль",283 кКал,283 кКал,283 кКал,283 кКал
"Стейк, Чак-ай, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырая",227 кКал,227 кКал,227 кКал,227 кКал
"Стейк, Чак-ай, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, гриль",267 кКал,267 кКал,267 кКал,267 кКал
"Стейк, Чак-ай, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырая",216 кКал,216 кКал,216 кКал,216 кКал
"Стейк, Чак-ай, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, гриль",215 кКал,215 кКал,215 кКал,215 кКал
"Стейк, Чак-ай, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, сырая",160 кКал,160 кКал,160 кКал,160 кКал
"Стейк, Чак-ай, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, гриль",199 кКал,199 кКал,199 кКал,199 кКал
"Стейк, Чак-ай, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, сырая",143 кКал,143 кКал,143 кКал,143 кКал
Телятина 1 кат.,97 кКал,97 кКал,97 кКал,97 кКал
Телятина 2 кат.,89 кКал,89 кКал,89 кКал,89 кКал
"Телятина, Бедро, верхняя часть, телятина, мясо и жир, жаренная на сковороде, в панировке",238 кКал,238 кКал,238 кКал,238 кКал
"Телятина, Бедро, верхняя часть, телятина, только мясо, жаренная на сковороде, в панировке",216 кКал,216 кКал,216 кКал,216 кКал
"Телятина, верхняя часть бедра",117 кКал,117 кКал,117 кКал,117 кКал
"Телятина, верхняя часть бедра,  жаренная на сковороде",211 кКал,211 кКал,211 кКал,211 кКал
"Телятина, верхняя часть бедра, запеченная",160 кКал,160 кКал,160 кКал,160 кКал
"Телятина, верхняя часть бедра, только мясо",107 кКал,107 кКал,107 кКал,107 кКал
"Телятина, верхняя часть бедра, только мясо, жаренная на сковороде",183 кКал,183 кКал,183 кКал,183 кКал
"Телятина, верхняя часть бедра, только мясо, запеченная",150 кКал,150 кКал,150 кКал,150 кКал
"Телятина, верхняя часть бедра, только мясо, тушеное",203 кКал,203 кКал,203 кКал,203 кКал
"Телятина, верхняя часть бедра, тушеное",211 кКал,211 кКал,211 кКал,211 кКал
"Телятина, голяшка (подбедерок)",113 кКал,113 кКал,113 кКал,113 кКал
"Телятина, голяшка (подбедерок), только мясо, сырая",108 кКал,108 кКал,108 кКал,108 кКал
"Телятина, голяшка (подбедерок), только мясо, тушеная",177 кКал,177 кКал,177 кКал,177 кКал
"Телятина, голяшка (подбедерок), тушеная",191 кКал,191 кКал,191 кКал,191 кКал
"Телятина, грудинка",208 кКал,208 кКал,208 кКал,208 кКал
"Телятина, грудинка, только мясо, тушеная",218 кКал,218 кКал,218 кКал,218 кКал
"Телятина, грудная часть",89 кКал,89 кКал,89 кКал,89 кКал
"Телятина, лопаточная часть",88 кКал,88 кКал,88 кКал,88 кКал
"Телятина, мясной набор",144 кКал,144 кКал,144 кКал,144 кКал
"Телятина, мясной набор, вареная",231 кКал,231 кКал,231 кКал,231 кКал
"Телятина, мясной набор, только мясо",112 кКал,112 кКал,112 кКал,112 кКал
"Телятина, мясной набор, только мясо, вареная",196 кКал,196 кКал,196 кКал,196 кКал
"Телятина, оковалок",152 кКал,152 кКал,152 кКал,152 кКал
"Телятина, оковалок, запеченная",202 кКал,202 кКал,202 кКал,202 кКал
"Телятина, оковалок, только мясо",110 кКал,110 кКал,110 кКал,110 кКал
"Телятина, оковалок, только мясо, запеченная",168 кКал,168 кКал,168 кКал,168 кКал
"Телятина, оковалок, только мясо, тушеная",204 кКал,204 кКал,204 кКал,204 кКал
"Телятина, оковалок, тушеная",252 кКал,252 кКал,252 кКал,252 кКал
"Телятина, подплечный край",90 кКал,90 кКал,90 кКал,90 кКал
"Телятина, поясничная часть",90 кКал,90 кКал,90 кКал,90 кКал
"Телятина, спинная (реберная) часть",162 кКал,162 кКал,162 кКал,162 кКал
"Телятина, спинная (реберная) часть, запеченная",228 кКал,228 кКал,228 кКал,228 кКал
"Телятина, спинная (реберная) часть, только мясо",120 кКал,120 кКал,120 кКал,120 кКал
"Телятина, спинная (реберная) часть, только мясо, запеченная",177 кКал,177 кКал,177 кКал,177 кКал
"Телятина, спинная (реберная) часть, только мясо, тушеная",218 кКал,218 кКал,218 кКал,218 кКал
"Телятина, спинная (реберная) часть, тушеная",251 кКал,251 кКал,251 кКал,251 кКал
"Телятина, спинная часть",90 кКал,90 кКал,90 кКал,90 кКал
"Телятина, тазобедренная часть",88 кКал,88 кКал,88 кКал,88 кКал
"Телятина, филейная часть",163 кКал,163 кКал,163 кКал,163 кКал
"Телятина, филейная часть, запеченная",217 кКал,217 кКал,217 кКал,217 кКал
"Телятина, филейная часть, только мясо",116 кКал,116 кКал,116 кКал,116 кКал
"Телятина, филейная часть, только мясо, запеченная",175 кКал,175 кКал,175 кКал,175 кКал
"Телятина, филейная часть, только мясо, тушеная",226 кКал,226 кКал,226 кКал,226 кКал
"Телятина, филейная часть, тушеная",284 кКал,284 кКал,284 кКал,284 кКал
"Телятина, шейная часть",93 кКал,93 кКал,93 кКал,93 кКал
"Телячий жир с грудинки, приготовленный",521 кКал,521 кКал,521 кКал,521 кКал
"Тефтели из говядины, вариант 1, по 1-452",150 кКал,150 кКал,150 кКал,150 кКал
Тимус говяжий,236 кКал,236 кКал,236 кКал,236 кКал
"Тимус говяжий, тушеный",319 кКал,319 кКал,319 кКал,319 кКал
Уши говяжьи,122 кКал,122 кКал,122 кКал,122 кКал
Фарш из телятины,144 кКал,144 кКал,144 кКал,144 кКал
"Фарш из телятины, жаренный на открытом огне",172 кКал,172 кКал,172 кКал,172 кКал
Хвост говяжий мясокостный,137 кКал,137 кКал,137 кКал,137 кКал
"Шея, для тушения, говядина, мясо и жир, отборная, сырая",130 кКал,130 кКал,130 кКал,130 кКал
"Шея, для тушения, говядина, мясо и жир, отборная, тушеная",194 кКал,194 кКал,194 кКал,194 кКал
"Шея, для тушения, говядина, мясо и жир, первый сорт, сырая",124 кКал,124 кКал,124 кКал,124 кКал
"Шея, для тушения, говядина, мясо и жир, первый сорт, тушеная",186 кКал,186 кКал,186 кКал,186 кКал
"Шницель рубленый из говядины, по 1-442",331 кКал,331 кКал,331 кКал,331 кКал
"Шорт рибс, краевая покромка, без костей, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырая",240 кКал,240 кКал,240 кКал,240 кКал
"Шорт рибс, краевая покромка, без костей, говядина, мясо и жир, обрезь до 0'' жира, отборная, тушеная",317 кКал,317 кКал,317 кКал,317 кКал
"Шорт рибс, краевая покромка, без костей, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырая",227 кКал,227 кКал,227 кКал,227 кКал
"Шорт рибс, краевая покромка, без костей, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, тушеная",287 кКал,287 кКал,287 кКал,287 кКал
"Шорт рибс, краевая покромка, без костей, говядина, только мясо, обрезь до 0'' жира, отборная, сырая",175 кКал,175 кКал,175 кКал,175 кКал
"Шорт рибс, краевая покромка, без костей, говядина, только мясо, обрезь до 0'' жира, отборная, тушеная",250 кКал,250 кКал,250 кКал,250 кКал
"Шорт рибс, краевая покромка, без костей, говядина, только мясо, обрезь до 0'' жира, первый сорт, сырая",161 кКал,161 кКал,161 кКал,161 кКал
"Шорт рибс, краевая покромка, без костей, говядина, только мясо, обрезь до 0'' жира, первый сорт, тушеная",224 кКал,224 кКал,224 кКал,224 кКал
Язык говяжий,224 кКал,224 кКал,224 кКал,224 кКал
Язык говяжий,173 кКал,173 кКал,173 кКал,173 кКал
"Язык говяжий в желе, консервы",212 кКал,212 кКал,212 кКал,212 кКал
"Язык говяжий отварной, по 1-394",231 кКал,231 кКал,231 кКал,231 кКал
"Язык говяжий, вареная на маленьком огне",284 кКал,284 кКал,284 кКал,284 кКал
Язык телячий,131 кКал,131 кКал,131 кКал,131 кКал
"Язык телячий, тушеный",202 кКал,202 кКал,202 кКал,202 кКал
